WCC_ID,Wikidata_entity,QLIT_entity
1063,http://www.wikidata.org/entity/Q106688046,https://queerlit.dh.gu.se/qlit/v1/or82kx62
1064,http://www.wikidata.org/entity/Q123851398,https://queerlit.dh.gu.se/qlit/v1/ng82qy03
1069,http://www.wikidata.org/entity/Q123851732,https://queerlit.dh.gu.se/qlit/v1/yj80eb84
1071,http://www.wikidata.org/entity/Q123851409,https://queerlit.dh.gu.se/qlit/v1/nm98ii60
1082,http://www.wikidata.org/entity/Q123851200,https://queerlit.dh.gu.se/qlit/v1/gh92ro49
1083,http://www.wikidata.org/entity/Q123851724,https://queerlit.dh.gu.se/qlit/v1/ye44ho27
1084,http://www.wikidata.org/entity/Q123851077,https://queerlit.dh.gu.se/qlit/v1/bu52ty56
1094,http://www.wikidata.org/entity/Q123851451,https://queerlit.dh.gu.se/qlit/v1/pj39xm88
1097,http://www.wikidata.org/entity/Q123851046,https://queerlit.dh.gu.se/qlit/v1/aj40pz93
1101,http://www.wikidata.org/entity/Q123851359,https://queerlit.dh.gu.se/qlit/v1/lv06qu73
1105,http://www.wikidata.org/entity/Q123851232,https://queerlit.dh.gu.se/qlit/v1/ho87ol42
1106,http://www.wikidata.org/entity/Q123851662,https://queerlit.dh.gu.se/qlit/v1/vk43qf93
1110,http://www.wikidata.org/entity/Q384873,https://queerlit.dh.gu.se/qlit/v1/qj64si34
1113,http://www.wikidata.org/entity/Q123851377,https://queerlit.dh.gu.se/qlit/v1/mm52zy83
1114,http://www.wikidata.org/entity/Q123851060,https://queerlit.dh.gu.se/qlit/v1/ba31au62
1115,http://www.wikidata.org/entity/Q123851717,https://queerlit.dh.gu.se/qlit/v1/yb64ty36
1125,http://www.wikidata.org/entity/Q123851102,https://queerlit.dh.gu.se/qlit/v1/co37xi02
1129,http://www.wikidata.org/entity/Q123851272,https://queerlit.dh.gu.se/qlit/v1/iq97le56
1131,http://www.wikidata.org/entity/Q123851107,https://queerlit.dh.gu.se/qlit/v1/cq53ib88
1133,http://www.wikidata.org/entity/Q123851061,https://queerlit.dh.gu.se/qlit/v1/be84pp13
1134,http://www.wikidata.org/entity/Q123851590,https://queerlit.dh.gu.se/qlit/v1/sh22xj49
1135,http://www.wikidata.org/entity/Q123851257,https://queerlit.dh.gu.se/qlit/v1/ij02nz52
1139,http://www.wikidata.org/entity/Q123851230,https://queerlit.dh.gu.se/qlit/v1/hl34qn20
1154,http://www.wikidata.org/entity/Q123851368,https://queerlit.dh.gu.se/qlit/v1/mc95vp00
1159,http://www.wikidata.org/entity/Q123851657,https://queerlit.dh.gu.se/qlit/v1/uz47hv66
1163,http://www.wikidata.org/entity/Q123851719,https://queerlit.dh.gu.se/qlit/v1/yc84up13
1174,http://www.wikidata.org/entity/Q123851767,https://queerlit.dh.gu.se/qlit/v1/zw83ms79
1185,http://www.wikidata.org/entity/Q123851108,https://queerlit.dh.gu.se/qlit/v1/cq64hl00
1192,http://www.wikidata.org/entity/Q123851392,https://queerlit.dh.gu.se/qlit/v1/na27vd54
1197,http://www.wikidata.org/entity/Q945895,https://queerlit.dh.gu.se/qlit/v1/hl99rr34
1204,http://www.wikidata.org/entity/Q123851298,https://queerlit.dh.gu.se/qlit/v1/jm38qk98
1209,http://www.wikidata.org/entity/Q1458153,https://queerlit.dh.gu.se/qlit/v1/qb68kn73
1211,http://www.wikidata.org/entity/Q123851267,https://queerlit.dh.gu.se/qlit/v1/io33bc56
1217,http://www.wikidata.org/entity/Q123851635,https://queerlit.dh.gu.se/qlit/v1/ui03us88
1222,http://www.wikidata.org/entity/Q123851284,https://queerlit.dh.gu.se/qlit/v1/je63sm61
1255,http://www.wikidata.org/entity/Q123851582,https://queerlit.dh.gu.se/qlit/v1/sf24zw50
1346,http://www.wikidata.org/entity/Q123851642,https://queerlit.dh.gu.se/qlit/v1/um33qf35
1446,http://www.wikidata.org/entity/Q123851604,https://queerlit.dh.gu.se/qlit/v1/sr72nr60
1578,http://www.wikidata.org/entity/Q123851296,https://queerlit.dh.gu.se/qlit/v1/jm19os62
1587,http://www.wikidata.org/entity/Q123851414,https://queerlit.dh.gu.se/qlit/v1/nx46rw80
1613,http://www.wikidata.org/entity/Q10541505,https://queerlit.dh.gu.se/qlit/v1/jp21cy02
1689,http://www.wikidata.org/entity/Q123851386,https://queerlit.dh.gu.se/qlit/v1/mw94xh06
1722,http://www.wikidata.org/entity/Q123851387,https://queerlit.dh.gu.se/qlit/v1/mw98ml69
1743,http://www.wikidata.org/entity/Q123851317,https://queerlit.dh.gu.se/qlit/v1/kc33mv72
1773,http://www.wikidata.org/entity/Q123851344,https://queerlit.dh.gu.se/qlit/v1/lg40hw26
1808,http://www.wikidata.org/entity/Q123851196,https://queerlit.dh.gu.se/qlit/v1/gc11ac86
1820,http://www.wikidata.org/entity/Q303479,https://queerlit.dh.gu.se/qlit/v1/xs83yq66
1832,http://www.wikidata.org/entity/Q123851439,https://queerlit.dh.gu.se/qlit/v1/ow08sf46
1870,http://www.wikidata.org/entity/Q123851749,https://queerlit.dh.gu.se/qlit/v1/yx47kl56
1982,http://www.wikidata.org/entity/Q123851066,https://queerlit.dh.gu.se/qlit/v1/bk40bw82
1987,http://www.wikidata.org/entity/Q123851074,https://queerlit.dh.gu.se/qlit/v1/bp52jf13
2001,http://www.wikidata.org/entity/Q123851035,https://queerlit.dh.gu.se/qlit/v1/ac07ta86
2006,http://www.wikidata.org/entity/Q123851123,https://queerlit.dh.gu.se/qlit/v1/db65rd76
2075,http://www.wikidata.org/entity/Q123851280,https://queerlit.dh.gu.se/qlit/v1/iy72dm08
2123,http://www.wikidata.org/entity/Q123851256,https://queerlit.dh.gu.se/qlit/v1/ii22pz18
2134,http://www.wikidata.org/entity/Q123851144,https://queerlit.dh.gu.se/qlit/v1/ec50im78
2140,http://www.wikidata.org/entity/Q123851493,https://queerlit.dh.gu.se/qlit/v1/qf48vc57
2223,http://www.wikidata.org/entity/Q123851038,https://queerlit.dh.gu.se/qlit/v1/ad66zi96
2257,http://www.wikidata.org/entity/Q954065,https://queerlit.dh.gu.se/qlit/v1/iy88so72
2258,http://www.wikidata.org/entity/Q123851709,https://queerlit.dh.gu.se/qlit/v1/xw74zj20
2290,http://www.wikidata.org/entity/Q123851444,https://queerlit.dh.gu.se/qlit/v1/pb90wc68
2473,http://www.wikidata.org/entity/Q123851471,https://queerlit.dh.gu.se/qlit/v1/ps79pk16
2487,http://www.wikidata.org/entity/Q123851442,https://queerlit.dh.gu.se/qlit/v1/ox94in52
2499,http://www.wikidata.org/entity/Q123851666,https://queerlit.dh.gu.se/qlit/v1/vr81mp20
2507,http://www.wikidata.org/entity/Q123851506,https://queerlit.dh.gu.se/qlit/v1/qo25ba41
2524,http://www.wikidata.org/entity/Q123851429,https://queerlit.dh.gu.se/qlit/v1/om71eq87
2552,http://www.wikidata.org/entity/Q4685912,https://queerlit.dh.gu.se/qlit/v1/vz77bu91
2604,http://www.wikidata.org/entity/Q123851365,https://queerlit.dh.gu.se/qlit/v1/ma78to45
2703,http://www.wikidata.org/entity/Q123851480,https://queerlit.dh.gu.se/qlit/v1/px69nf52
2715,http://www.wikidata.org/entity/Q123851453,https://queerlit.dh.gu.se/qlit/v1/pm44fs90
2728,http://www.wikidata.org/entity/Q123851236,https://queerlit.dh.gu.se/qlit/v1/hq87uz64
2737,http://www.wikidata.org/entity/Q123851105,https://queerlit.dh.gu.se/qlit/v1/cq26sv65
2753,http://www.wikidata.org/entity/Q123851338,https://queerlit.dh.gu.se/qlit/v1/lc03jf41
2770,http://www.wikidata.org/entity/Q123851152,https://queerlit.dh.gu.se/qlit/v1/eh72ht67
2849,http://www.wikidata.org/entity/Q123851133,https://queerlit.dh.gu.se/qlit/v1/dp07bs97
2911,http://www.wikidata.org/entity/Q123851489,https://queerlit.dh.gu.se/qlit/v1/qd17qs25
2946,http://www.wikidata.org/entity/Q123851616,https://queerlit.dh.gu.se/qlit/v1/tm80vg73
2953,http://www.wikidata.org/entity/Q123851754,https://queerlit.dh.gu.se/qlit/v1/ze99bm54
2957,http://www.wikidata.org/entity/Q123851080,https://queerlit.dh.gu.se/qlit/v1/bw23bo45
2972,http://www.wikidata.org/entity/Q123851155,https://queerlit.dh.gu.se/qlit/v1/el38sj28
2973,http://www.wikidata.org/entity/Q18552270,https://queerlit.dh.gu.se/qlit/v1/na14gr08
2986,http://www.wikidata.org/entity/Q123851340,https://queerlit.dh.gu.se/qlit/v1/ld59bo28
3059,http://www.wikidata.org/entity/Q123851584,https://queerlit.dh.gu.se/qlit/v1/sf83mb17
3110,http://www.wikidata.org/entity/Q123851684,https://queerlit.dh.gu.se/qlit/v1/wp43vv13
3152,http://www.wikidata.org/entity/Q123851172,https://queerlit.dh.gu.se/qlit/v1/fg62ba53
3159,http://www.wikidata.org/entity/Q123851270,https://queerlit.dh.gu.se/qlit/v1/iq08ee58
3177,http://www.wikidata.org/entity/Q123851076,https://queerlit.dh.gu.se/qlit/v1/bt16zp60
3205,http://www.wikidata.org/entity/Q123851264,https://queerlit.dh.gu.se/qlit/v1/il67cv51
3211,http://www.wikidata.org/entity/Q123851159,https://queerlit.dh.gu.se/qlit/v1/ep67oc83
3273,http://www.wikidata.org/entity/Q123851361,https://queerlit.dh.gu.se/qlit/v1/lw04vi58
3313,http://www.wikidata.org/entity/Q123851122,https://queerlit.dh.gu.se/qlit/v1/db31do17
3362,http://www.wikidata.org/entity/Q123851079,https://queerlit.dh.gu.se/qlit/v1/bv22nv79
3387,http://www.wikidata.org/entity/Q123851677,https://queerlit.dh.gu.se/qlit/v1/wg64bm19
3438,http://www.wikidata.org/entity/Q123851437,https://queerlit.dh.gu.se/qlit/v1/ou65rx96
3443,http://www.wikidata.org/entity/Q123851056,https://queerlit.dh.gu.se/qlit/v1/ax80mf78
3453,http://www.wikidata.org/entity/Q123851178,https://queerlit.dh.gu.se/qlit/v1/fl40sz20
3499,http://www.wikidata.org/entity/Q123851426,https://queerlit.dh.gu.se/qlit/v1/oi38hf27
3501,http://www.wikidata.org/entity/Q123851106,https://queerlit.dh.gu.se/qlit/v1/cq47se04
3510,http://www.wikidata.org/entity/Q123851671,https://queerlit.dh.gu.se/qlit/v1/vv82yi14
3524,http://www.wikidata.org/entity/Q123851623,https://queerlit.dh.gu.se/qlit/v1/ts68gn43
3576,http://www.wikidata.org/entity/Q123851382,https://queerlit.dh.gu.se/qlit/v1/mt38ga61
3612,http://www.wikidata.org/entity/Q123851630,https://queerlit.dh.gu.se/qlit/v1/uc39di61
3632,http://www.wikidata.org/entity/Q123851525,https://queerlit.dh.gu.se/qlit/v1/rd67us45
3641,http://www.wikidata.org/entity/Q123851042,https://queerlit.dh.gu.se/qlit/v1/af48gg30
3654,http://www.wikidata.org/entity/Q123851113,https://queerlit.dh.gu.se/qlit/v1/cu72fw23
3665,http://www.wikidata.org/entity/Q123851085,https://queerlit.dh.gu.se/qlit/v1/bz75oh35
3746,http://www.wikidata.org/entity/Q123851445,https://queerlit.dh.gu.se/qlit/v1/pc36se94
3808,http://www.wikidata.org/entity/Q123851645,https://queerlit.dh.gu.se/qlit/v1/up78ob03
3882,http://www.wikidata.org/entity/Q123851351,https://queerlit.dh.gu.se/qlit/v1/lk03vi75
3906,http://www.wikidata.org/entity/Q123851415,https://queerlit.dh.gu.se/qlit/v1/ny05rj22
3918,http://www.wikidata.org/entity/Q123851309,https://queerlit.dh.gu.se/qlit/v1/jy51gh05
3968,http://www.wikidata.org/entity/Q123851218,https://queerlit.dh.gu.se/qlit/v1/he13pb69
4081,http://www.wikidata.org/entity/Q123851543,https://queerlit.dh.gu.se/qlit/v1/rk79wi90
4144,http://www.wikidata.org/entity/Q123851239,https://queerlit.dh.gu.se/qlit/v1/hu08zy84
4229,http://www.wikidata.org/entity/Q123851086,https://queerlit.dh.gu.se/qlit/v1/bz79ls20
4320,http://www.wikidata.org/entity/Q123851071,https://queerlit.dh.gu.se/qlit/v1/bn12zw97
4322,http://www.wikidata.org/entity/Q123851503,https://queerlit.dh.gu.se/qlit/v1/qk35dh05
4331,http://www.wikidata.org/entity/Q123851241,https://queerlit.dh.gu.se/qlit/v1/hx76pe91
4408,http://www.wikidata.org/entity/Q123851756,https://queerlit.dh.gu.se/qlit/v1/zg42hu70
4413,http://www.wikidata.org/entity/Q123851574,https://queerlit.dh.gu.se/qlit/v1/sb19ql51
4420,http://www.wikidata.org/entity/Q123851051,https://queerlit.dh.gu.se/qlit/v1/as12hv64
4491,http://www.wikidata.org/entity/Q123851428,https://queerlit.dh.gu.se/qlit/v1/ok39fi83
4533,http://www.wikidata.org/entity/Q123851379,https://queerlit.dh.gu.se/qlit/v1/mn17sn86
4534,http://www.wikidata.org/entity/Q123851447,https://queerlit.dh.gu.se/qlit/v1/pi08hg78
4537,http://www.wikidata.org/entity/Q123851558,https://queerlit.dh.gu.se/qlit/v1/rs37ie35
4550,http://www.wikidata.org/entity/Q123851036,https://queerlit.dh.gu.se/qlit/v1/ac41zr34
4561,http://www.wikidata.org/entity/Q123851626,https://queerlit.dh.gu.se/qlit/v1/ty33ci85
4573,http://www.wikidata.org/entity/Q123851745,https://queerlit.dh.gu.se/qlit/v1/yq72vv00
4672,http://www.wikidata.org/entity/Q123851434,https://queerlit.dh.gu.se/qlit/v1/or84uc19
4715,http://www.wikidata.org/entity/Q123851109,https://queerlit.dh.gu.se/qlit/v1/cq92tw18
4751,http://www.wikidata.org/entity/Q123851312,https://queerlit.dh.gu.se/qlit/v1/ka64zi36
4768,http://www.wikidata.org/entity/Q123851438,https://queerlit.dh.gu.se/qlit/v1/ow02gb82
4777,http://www.wikidata.org/entity/Q123851575,https://queerlit.dh.gu.se/qlit/v1/sb41qh19
4790,http://www.wikidata.org/entity/Q123851376,https://queerlit.dh.gu.se/qlit/v1/ml53hr68
4796,http://www.wikidata.org/entity/Q123851059,https://queerlit.dh.gu.se/qlit/v1/az93uj82
4853,http://www.wikidata.org/entity/Q123851729,https://queerlit.dh.gu.se/qlit/v1/yi63rn93
4889,http://www.wikidata.org/entity/Q123851446,https://queerlit.dh.gu.se/qlit/v1/pf53mb18
4901,http://www.wikidata.org/entity/Q123851547,https://queerlit.dh.gu.se/qlit/v1/rn48mo22
4988,http://www.wikidata.org/entity/Q123851179,https://queerlit.dh.gu.se/qlit/v1/fn83ny13
5005,http://www.wikidata.org/entity/Q123851411,https://queerlit.dh.gu.se/qlit/v1/np32qn49
5007,http://www.wikidata.org/entity/Q123851678,https://queerlit.dh.gu.se/qlit/v1/wk10nx66
5023,http://www.wikidata.org/entity/Q123851332,https://queerlit.dh.gu.se/qlit/v1/ku85op55
5098,http://www.wikidata.org/entity/Q123851482,https://queerlit.dh.gu.se/qlit/v1/px83mo29
5106,http://www.wikidata.org/entity/Q123851189,https://queerlit.dh.gu.se/qlit/v1/fx55na17
5220,http://www.wikidata.org/entity/Q123851601,https://queerlit.dh.gu.se/qlit/v1/sn21af03
5249,http://www.wikidata.org/entity/Q123851695,https://queerlit.dh.gu.se/qlit/v1/wx50dk33
5332,http://www.wikidata.org/entity/Q123851276,https://queerlit.dh.gu.se/qlit/v1/iu48hl96
5359,http://www.wikidata.org/entity/Q123851424,https://queerlit.dh.gu.se/qlit/v1/oh02hf14
5426,http://www.wikidata.org/entity/Q123851185,https://queerlit.dh.gu.se/qlit/v1/fv17pe76
5466,http://www.wikidata.org/entity/Q123851041,https://queerlit.dh.gu.se/qlit/v1/af25bs10
5470,http://www.wikidata.org/entity/Q123851283,https://queerlit.dh.gu.se/qlit/v1/jb88tw15
5472,http://www.wikidata.org/entity/Q123851598,https://queerlit.dh.gu.se/qlit/v1/sm18jx44
5484,http://www.wikidata.org/entity/Q123851636,https://queerlit.dh.gu.se/qlit/v1/uj05xb50
5487,http://www.wikidata.org/entity/Q123851647,https://queerlit.dh.gu.se/qlit/v1/uq46vq54
5489,http://www.wikidata.org/entity/Q123851176,https://queerlit.dh.gu.se/qlit/v1/fk47fc89
5495,http://www.wikidata.org/entity/Q123851707,https://queerlit.dh.gu.se/qlit/v1/xs75bn70
5509,http://www.wikidata.org/entity/Q123851320,https://queerlit.dh.gu.se/qlit/v1/kk47bz38
5593,http://www.wikidata.org/entity/Q123851743,https://queerlit.dh.gu.se/qlit/v1/yp38jg66
5617,http://www.wikidata.org/entity/Q123851654,https://queerlit.dh.gu.se/qlit/v1/uy59sk22
5659,http://www.wikidata.org/entity/Q123851358,https://queerlit.dh.gu.se/qlit/v1/lr96ax17
5720,http://www.wikidata.org/entity/Q123851203,https://queerlit.dh.gu.se/qlit/v1/gm75ni75
5795,http://www.wikidata.org/entity/Q123851193,https://queerlit.dh.gu.se/qlit/v1/gb58ld43
5801,http://www.wikidata.org/entity/Q123851682,https://queerlit.dh.gu.se/qlit/v1/wn14yd68
5850,http://www.wikidata.org/entity/Q105394906,https://queerlit.dh.gu.se/qlit/v1/nd56bj55
5861,http://www.wikidata.org/entity/Q123851578,https://queerlit.dh.gu.se/qlit/v1/sd59ts94
5928,http://www.wikidata.org/entity/Q123851710,https://queerlit.dh.gu.se/qlit/v1/xw99iq72
5974,http://www.wikidata.org/entity/Q123851364,https://queerlit.dh.gu.se/qlit/v1/lx88hn91
6003,http://www.wikidata.org/entity/Q123851348,https://queerlit.dh.gu.se/qlit/v1/lj67gb57
6006,http://www.wikidata.org/entity/Q123851430,https://queerlit.dh.gu.se/qlit/v1/oo84xg08
6012,http://www.wikidata.org/entity/Q123851388,https://queerlit.dh.gu.se/qlit/v1/mz17yd70
6085,http://www.wikidata.org/entity/Q123851508,https://queerlit.dh.gu.se/qlit/v1/qo73uy24
6149,http://www.wikidata.org/entity/Q123851638,https://queerlit.dh.gu.se/qlit/v1/uj94qg47
6159,http://www.wikidata.org/entity/Q123851096,https://queerlit.dh.gu.se/qlit/v1/ce30cv53
6189,http://www.wikidata.org/entity/Q123851728,https://queerlit.dh.gu.se/qlit/v1/yi47zi31
6284,http://www.wikidata.org/entity/Q1108601,https://queerlit.dh.gu.se/qlit/v1/nh99bq54
6326,http://www.wikidata.org/entity/Q123851753,https://queerlit.dh.gu.se/qlit/v1/ze55dx31
6327,http://www.wikidata.org/entity/Q123851670,https://queerlit.dh.gu.se/qlit/v1/vu78ao12
6386,http://www.wikidata.org/entity/Q123851653,https://queerlit.dh.gu.se/qlit/v1/ux32oc19
6393,http://www.wikidata.org/entity/Q123851491,https://queerlit.dh.gu.se/qlit/v1/qf09cx68
