Wikidata_Entity,rdfs:label,skos:altLabel,Entities_in_graph_QLIT,prefLabel_in_English_in_graph_QLIT,altLabel_in_English_in_graph_QLIT
http://www.wikidata.org/entity/Q123851749,['Intersexpar'],[],https://queerlit.dh.gu.se/qlit/v1/yx47kl56,['Intersexpar'],[]
http://www.wikidata.org/entity/Q123851066,['Intersexfamiljer'],[],https://queerlit.dh.gu.se/qlit/v1/bk40bw82,['Intersexfamiljer'],[]
http://www.wikidata.org/entity/Q123851074,['Mammor till intersexpersoner'],[],https://queerlit.dh.gu.se/qlit/v1/bp52jf13,['Mammor till intersexpersoner'],"['Intersexpersoners mammor', 'Intersexpersoners mödrar', 'Mödrar till intersexpersoner']"
http://www.wikidata.org/entity/Q123851035,['Heterosexuella barn'],[],https://queerlit.dh.gu.se/qlit/v1/ac07ta86,['Heterosexuella barn'],[]
http://www.wikidata.org/entity/Q123851123,['Mammor till queera personer'],[],https://queerlit.dh.gu.se/qlit/v1/db65rd76,['Mammor till queera personer'],"['Mödrar till queera personer', 'Queera personers mammor', 'Queera personers mödrar']"
http://www.wikidata.org/entity/Q123851280,['Föräldrar till ickebinära personer'],[],https://queerlit.dh.gu.se/qlit/v1/iy72dm08,['Föräldrar till ickebinära personer'],['Ickebinäras föräldrar']
http://www.wikidata.org/entity/Q123851256,['Intersexgemenskaper'],[],https://queerlit.dh.gu.se/qlit/v1/ii22pz18,['Intersexgemenskaper'],['Intersexcommunityt']
http://www.wikidata.org/entity/Q123851144,['Unga bisexuella män'],[],https://queerlit.dh.gu.se/qlit/v1/ec50im78,['Unga bisexuella män'],"['Manliga bisexuella tonåringar', 'Manliga bisexuella ungdomar']"
http://www.wikidata.org/entity/Q123851493,['Partners till intersexpersoner'],[],https://queerlit.dh.gu.se/qlit/v1/qf48vc57,['Partners till intersexpersoner'],[]
http://www.wikidata.org/entity/Q123851038,['Pappor till HBTQI-personer'],[],https://queerlit.dh.gu.se/qlit/v1/ad66zi96,['Pappor till hbtqi-personer'],"['Fäder till hbtqi-personer', 'Hbtqi-personers fäder', 'Hbtqi-personers pappor']"
http://www.wikidata.org/entity/Q954065,['ergi'],['argr'],https://queerlit.dh.gu.se/qlit/v1/iy88so72,['Ergi'],"['Argr', 'Ragr']"
http://www.wikidata.org/entity/Q123851709,['Häxor (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/xw74zj20,['Häxor (hbtqi)'],[]
http://www.wikidata.org/entity/Q123851444,['Förföljelse av intersexpersoner'],[],https://queerlit.dh.gu.se/qlit/v1/pb90wc68,['Förföljelse av intersexpersoner'],[]
http://www.wikidata.org/entity/Q123851471,['Homosexuella familjer'],[],https://queerlit.dh.gu.se/qlit/v1/ps79pk16,['Homosexuella familjer'],[]
http://www.wikidata.org/entity/Q123851442,['Sapfister'],[],https://queerlit.dh.gu.se/qlit/v1/ox94in52,['Sapfister'],"['Sapfiska kvinnor', 'Sapfist', 'Sapphist', 'Sapphister']"
http://www.wikidata.org/entity/Q123851666,['Mammor till ickebinära personer'],[],https://queerlit.dh.gu.se/qlit/v1/vr81mp20,['Mammor till ickebinära personer'],"['Ickebinäras mammor', 'Ickebinäras mödrar', 'Mödrar till ickebinära personer']"
http://www.wikidata.org/entity/Q123851506,['Kärlek mellan flickor'],[],https://queerlit.dh.gu.se/qlit/v1/qo25ba41,['Kärlek mellan flickor'],['Kärlek mellan tjejer']
http://www.wikidata.org/entity/Q123851429,['Såna (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/om71eq87,['Såna (hbtqi)'],"[""Så'n (hbtqi)"", ""Så'na (hbtqi)"", 'Sådana (hbtqi)', 'Sådandär (hbtqi)', 'Sån (hbtqi)', 'Sånadär (hbtqi)']"
http://www.wikidata.org/entity/Q123851365,['Unga transkvinnor'],[],https://queerlit.dh.gu.se/qlit/v1/ma78to45,['Unga transkvinnor'],"['Kvinnliga transtonåringar', 'Kvinnliga transungdomar']"
http://www.wikidata.org/entity/Q123851480,['Kärlek mellan kvinnor'],[],https://queerlit.dh.gu.se/qlit/v1/px69nf52,['Kärlek mellan kvinnor'],[]
http://www.wikidata.org/entity/Q123851453,['Mäns femininitet'],[],https://queerlit.dh.gu.se/qlit/v1/pm44fs90,['Mäns femininitet'],"['Feminina män', 'Kvinnliga män', 'Manlig femininitet', 'Manlig kvinnlighet', 'Maskulin femininitet', 'Maskulin kvinnlighet', 'Mäns kvinnlighet']"
http://www.wikidata.org/entity/Q123851236,['Afrikanska religioner (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/hq87uz64,['Afrikanska religioner (hbtqi)'],[]
http://www.wikidata.org/entity/Q123851105,['Biologiska föräldrar (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/cq26sv65,[],[]
http://www.wikidata.org/entity/Q123851338,['Regnbågssymbolik (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/lc03jf41,['Regnbågssymbolik (hbtqi)'],[]
http://www.wikidata.org/entity/Q123851152,['Tema: Relationer (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/eh72ht67,['Tema: Relationer (hbtqi)'],[]
http://www.wikidata.org/entity/Q123851133,['Tema: Kultur och fritid (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/dp07bs97,['Tema: Kultur och fritid (hbtqi)'],[]
http://www.wikidata.org/entity/Q123851489,['Känslor (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/qd17qs25,['Känslor (hbtqi)'],[]
http://www.wikidata.org/entity/Q123851616,['Pappor till homosexuella'],[],https://queerlit.dh.gu.se/qlit/v1/tm80vg73,['Pappor till homosexuella'],"['Fäder till homosexuella', 'Homosexuellas fäder', 'Homosexuellas pappor']"
http://www.wikidata.org/entity/Q123851754,['Kärlek mellan pojkar'],[],https://queerlit.dh.gu.se/qlit/v1/ze99bm54,['Kärlek mellan pojkar'],['Kärlek mellan killar']
http://www.wikidata.org/entity/Q123851080,['Könsidentitetsutredning'],[],https://queerlit.dh.gu.se/qlit/v1/bw23bo45,['Könsidentitetsutredning'],"['Fastställande av könstillhörighet i vissa fall', 'Könsdysforiutredning', 'Könsutredning']"
http://www.wikidata.org/entity/Q123851155,['Två pappor'],[],https://queerlit.dh.gu.se/qlit/v1/el38sj28,['Två pappor'],"['Två farsor', 'Två fäder']"
http://www.wikidata.org/entity/Q18552270,['Sugardejting'],[],https://queerlit.dh.gu.se/qlit/v1/na14gr08,['Sugardejting'],"['Sugar babies', 'Sugar daddies', 'Sugar dating', 'Sugar mamas', 'Sugar-dejting', 'Sugar-dejtning', 'Sugardating', 'Sugardejtning']"
http://www.wikidata.org/entity/Q123851340,['Dansare (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/ld59bo28,['Dansare (hbtqi)'],[]
http://www.wikidata.org/entity/Q123851584,['Okönade äldre'],[],https://queerlit.dh.gu.se/qlit/v1/sf83mb17,['Okönade äldre'],[]
http://www.wikidata.org/entity/Q123851684,['Tema: Rörelser och rättigheter (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/wp43vv13,['Tema: Rörelser och rättigheter (hbtqi)'],[]
http://www.wikidata.org/entity/Q123851172,['Homosexuella föräldrar'],[],https://queerlit.dh.gu.se/qlit/v1/fg62ba53,['Homosexuella föräldrar'],[]
http://www.wikidata.org/entity/Q123851270,['Masters (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/iq08ee58,['Masters (hbtqi)'],[]
http://www.wikidata.org/entity/Q123851076,['Förvandlingssymbolik (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/bt16zp60,['Förvandlingssymbolik (hbtqi)'],[]
http://www.wikidata.org/entity/Q123851264,['Graviditet (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/il67cv51,['Graviditet (hbtqi)'],"['Bära barn (hbtqi)', 'Bärande föräldrar (hbtqi)', 'Gravida (hbtqi)', 'Havandeskap (hbtqi)']"
http://www.wikidata.org/entity/Q123851159,['Samer (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/ep67oc83,['Samer (hbtqi)'],"['Hbtqi-samer', 'Lappar (hbtqi)', 'Sámit (hbtqi)', 'Sápmelaččat (hbtqi)']"
http://www.wikidata.org/entity/Q123851361,['Mammor till homosexuella'],[],https://queerlit.dh.gu.se/qlit/v1/lw04vi58,['Mammor till homosexuella'],"['Homosexuellas mammor', 'Homosexuellas mödrar', 'Mödrar till homosexuella']"
http://www.wikidata.org/entity/Q123851122,['Bisexuell separatism'],[],https://queerlit.dh.gu.se/qlit/v1/db31do17,['Bisexuell separatism'],[]
http://www.wikidata.org/entity/Q123851079,['Symbolik (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/bv22nv79,['Symbolik (hbtqi)'],[]
http://www.wikidata.org/entity/Q123851677,['HBTQI-personer med NPF'],[],https://queerlit.dh.gu.se/qlit/v1/wg64bm19,['Hbtqi-personer med NPF'],"['Hbtqi-personer med neuropsykiatriska diagnoser', 'Hbtqi-personer med neuropsykiatriska funktionsnedsättningar', 'Hbtqi-personer med neuropsykiatriska funktionsvariationer', 'Neuroqueers']"
http://www.wikidata.org/entity/Q123851437,"['Tema: Diskriminering, hat och våld (HBTQI)']",[],https://queerlit.dh.gu.se/qlit/v1/ou65rx96,"['Tema: Diskriminering, hat och våld (hbtqi)']",[]
http://www.wikidata.org/entity/Q123851056,['Främmande seder (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/ax80mf78,['Främmande seder (hbtqi)'],"['Franska seder (hbtqi)', 'Italienska seder (hbtqi)']"
http://www.wikidata.org/entity/Q123851178,['Queerseparatism'],[],https://queerlit.dh.gu.se/qlit/v1/fl40sz20,['Queerseparatism'],[]
http://www.wikidata.org/entity/Q123851426,['Fosterföräldrar (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/oi38hf27,[],[]
http://www.wikidata.org/entity/Q123851106,['Äldre bisexuella kvinnor'],[],https://queerlit.dh.gu.se/qlit/v1/cq47se04,['Äldre bisexuella kvinnor'],['Gamla bisexuella kvinnor']
http://www.wikidata.org/entity/Q123851671,['Queera nyutkomna'],[],https://queerlit.dh.gu.se/qlit/v1/vv82yi14,['Queera nyutkomna'],[]
http://www.wikidata.org/entity/Q123851623,['Hemlighetssymbolik (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/ts68gn43,['Hemlighetssymbolik (hbtqi)'],[]
http://www.wikidata.org/entity/Q123851382,['Tema: Medicin (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/mt38ga61,['Tema: Medicin (hbtqi)'],[]
http://www.wikidata.org/entity/Q123851630,['Pappor till ickebinära personer'],[],https://queerlit.dh.gu.se/qlit/v1/uc39di61,['Pappor till ickebinära personer'],"['Fäder till ickebinära personer', 'Ickebinäras fäder', 'Ickebinäras pappor']"
http://www.wikidata.org/entity/Q123851525,['Adoptivföräldrar (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/rd67us45,[],[]
http://www.wikidata.org/entity/Q123851042,['Raggning (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/af48gg30,['Raggning (hbtqi)'],['Raggande (hbtqi)']
http://www.wikidata.org/entity/Q123851113,['Gossekärlek'],[],https://queerlit.dh.gu.se/qlit/v1/cu72fw23,['Gossekärlek'],[]
http://www.wikidata.org/entity/Q123851085,['Relationer mellan män'],[],https://queerlit.dh.gu.se/qlit/v1/bz75oh35,['Relationer mellan män'],[]
http://www.wikidata.org/entity/Q123851445,['Unga bisexuella kvinnor'],[],https://queerlit.dh.gu.se/qlit/v1/pc36se94,['Unga bisexuella kvinnor'],"['Kvinnliga bisexuella tonåringar', 'Kvinnliga bisexuella ungdomar']"
http://www.wikidata.org/entity/Q123851645,['Förföljelse av homosexuella'],[],https://queerlit.dh.gu.se/qlit/v1/up78ob03,['Förföljelse av homosexuella'],[]
http://www.wikidata.org/entity/Q123851351,['Äldre transmän'],[],https://queerlit.dh.gu.se/qlit/v1/lk03vi75,['Äldre transmän'],['Gamla transmän']
http://www.wikidata.org/entity/Q123851415,['Maskuliniserande crossdressing'],[],https://queerlit.dh.gu.se/qlit/v1/ny05rj22,['Maskuliniserande crossdressing'],[]
http://www.wikidata.org/entity/Q123851309,['Relationer mellan okönade personer'],[],https://queerlit.dh.gu.se/qlit/v1/jy51gh05,['Relationer mellan okönade personer'],[]
http://www.wikidata.org/entity/Q123851218,['Könsöverskridanden'],[],https://queerlit.dh.gu.se/qlit/v1/he13pb69,['Könsöverskridanden'],[]
http://www.wikidata.org/entity/Q123851543,['Två mammor'],[],https://queerlit.dh.gu.se/qlit/v1/rk79wi90,['Två mammor'],"['Två morsor', 'Två mödrar']"
http://www.wikidata.org/entity/Q123851239,['Spekulationer (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/hu08zy84,['Spekulationer (hbtqi)'],[]
http://www.wikidata.org/entity/Q123851086,['HBTQI-personer med synnedsättning'],[],https://queerlit.dh.gu.se/qlit/v1/bz79ls20,['Hbtqi-personer med synnedsättning'],['Personer med synnedsättning (hbtqi)']
http://www.wikidata.org/entity/Q123851071,['Sorg (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/bn12zw97,['Sorg (hbtqi)'],[]
http://www.wikidata.org/entity/Q123851503,['Okönade barn'],[],https://queerlit.dh.gu.se/qlit/v1/qk35dh05,['Okönade barn'],[]
http://www.wikidata.org/entity/Q123851241,['Bögseparatism'],[],https://queerlit.dh.gu.se/qlit/v1/hx76pe91,['Bögseparatism'],[]
http://www.wikidata.org/entity/Q123851756,['Äldre transkvinnor'],[],https://queerlit.dh.gu.se/qlit/v1/zg42hu70,['Äldre transkvinnor'],['Gamla transkvinnor']
http://www.wikidata.org/entity/Q123851574,['Amerikanska ursprungsreligioner (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/sb19ql51,['Amerikanska ursprungsreligioner (hbtqi)'],['First Nations-religioner (hbtqi)']
http://www.wikidata.org/entity/Q123851051,['Unga transmän'],[],https://queerlit.dh.gu.se/qlit/v1/as12hv64,['Unga transmän'],"['Manliga transtonåringar', 'Manliga transungdomar']"
http://www.wikidata.org/entity/Q123851428,['Äldre ickebinära'],[],https://queerlit.dh.gu.se/qlit/v1/ok39fi83,['Äldre ickebinära'],['Gamla ickebinära']
http://www.wikidata.org/entity/Q123851379,['Asiatiska religioner (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/mn17sn86,['Asiatiska religioner (hbtqi)'],[]
http://www.wikidata.org/entity/Q123851447,['Bugrar'],[],https://queerlit.dh.gu.se/qlit/v1/pi08hg78,['Bugrar'],"['Bouger', 'Bougrar', 'Bougre', 'Bougres', 'Buger', 'Bugers', 'Bugger', 'Buggers', 'Buggrar']"
http://www.wikidata.org/entity/Q123851558,['Kärlek mellan okönade personer'],[],https://queerlit.dh.gu.se/qlit/v1/rs37ie35,['Kärlek mellan okönade personer'],[]
http://www.wikidata.org/entity/Q123851036,['Äldre homosexuella'],[],https://queerlit.dh.gu.se/qlit/v1/ac41zr34,['Äldre homosexuella'],['Gamla homosexuella']
http://www.wikidata.org/entity/Q123851626,['Feminiserande crossdressing'],[],https://queerlit.dh.gu.se/qlit/v1/ty33ci85,['Feminiserande crossdressing'],[]
http://www.wikidata.org/entity/Q123851745,['HBTQI-personer med intellektuella funktionsnedsättningar'],[],https://queerlit.dh.gu.se/qlit/v1/yq72vv00,['Hbtqi-personer med intellektuella funktionsnedsättningar'],"['Förståndshandikappade hbtqi-personer', 'Hbtqi-personer med förståndshandikapp', 'Hbtqi-personer med intellektuella funktionsvariationer', 'Hbtqi-personer med utvecklingsstörning', 'Intellektuellt funktionsnedsatta hbtqi-personer', 'Intellektuellt funktionsvarierade hbtqi-personer', 'Utvecklingsstörda hbtqi-personer']"
http://www.wikidata.org/entity/Q123851434,['Äldre intersexpersoner'],[],https://queerlit.dh.gu.se/qlit/v1/or84uc19,['Äldre intersexpersoner'],['Gamla intersexpersoner']
http://www.wikidata.org/entity/Q123851109,['Kvinnohatare (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/cq92tw18,['Kvinnohatare (hbtqi)'],['Misogynister (hbtqi)']
http://www.wikidata.org/entity/Q123851312,['Begär (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/ka64zi36,['Begär (hbtqi)'],"['Homoerotik', 'Samkönat begär']"
http://www.wikidata.org/entity/Q123851438,['Transflickor'],[],https://queerlit.dh.gu.se/qlit/v1/ow02gb82,['Transflickor'],['Transtjejer']
http://www.wikidata.org/entity/Q123851575,['Vampyrer (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/sb41qh19,['Vampyrer (hbtqi)'],[]
http://www.wikidata.org/entity/Q123851376,['Tema: Identiteter och praktiker (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/ml53hr68,['Tema: Identiteter och praktiker (hbtqi)'],[]
http://www.wikidata.org/entity/Q123851059,['Kär i kompis (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/az93uj82,['Kär i kompis (hbtqi)'],"['Kär i en kompis (hbtqi)', 'Kär i en vän (hbtqi)', 'Kär i vän (hbtqi)']"
http://www.wikidata.org/entity/Q123851729,['Svartsjuka (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/yi63rn93,['Svartsjuka (hbtqi)'],[]
http://www.wikidata.org/entity/Q123851446,['Okönade personer'],[],https://queerlit.dh.gu.se/qlit/v1/pf53mb18,['Okönade personer'],[]
http://www.wikidata.org/entity/Q123851547,['Partners till homosexuella'],[],https://queerlit.dh.gu.se/qlit/v1/rn48mo22,['Partners till homosexuella'],[]
http://www.wikidata.org/entity/Q123851179,['Prostituerade intersexpersoner'],[],https://queerlit.dh.gu.se/qlit/v1/fn83ny13,['Prostituerade intersexpersoner'],[]
http://www.wikidata.org/entity/Q123851411,['Homosexuella barn'],[],https://queerlit.dh.gu.se/qlit/v1/np32qn49,['Homosexuella barn'],[]
http://www.wikidata.org/entity/Q123851678,['Homosexuella relationer'],[],https://queerlit.dh.gu.se/qlit/v1/wk10nx66,['Homosexuella relationer'],[]
http://www.wikidata.org/entity/Q123851332,['Dejtande (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/ku85op55,['Dejtande (hbtqi)'],"['Att dejta (hbtqi)', 'Dating (hbtqi)', 'Dejting (hbtqi)']"
http://www.wikidata.org/entity/Q123851482,['Relationer mellan kvinnor'],[],https://queerlit.dh.gu.se/qlit/v1/px83mo29,['Relationer mellan kvinnor'],[]
http://www.wikidata.org/entity/Q123851189,['Okönade unga'],[],https://queerlit.dh.gu.se/qlit/v1/fx55na17,['Okönade unga'],['Okönade ungdomar']
http://www.wikidata.org/entity/Q123851601,['Kvinnomän'],[],https://queerlit.dh.gu.se/qlit/v1/sn21af03,['Kvinnomän'],['Kvinnoman']
http://www.wikidata.org/entity/Q123851695,['Förälskelse (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/wx50dk33,['Förälskelse (hbtqi)'],[]
http://www.wikidata.org/entity/Q123851276,['Tema: Övrigt (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/iu48hl96,['Tema: Övrigt (hbtqi)'],[]
http://www.wikidata.org/entity/Q123851424,['Flersamt föräldraskap'],[],https://queerlit.dh.gu.se/qlit/v1/oh02hf14,['Flersamt föräldraskap'],['Familjer med mer än två föräldrar']
http://www.wikidata.org/entity/Q123851185,['Föräldrar till homosexuella'],[],https://queerlit.dh.gu.se/qlit/v1/fv17pe76,['Föräldrar till homosexuella'],['Homosexuellas föräldrar']
http://www.wikidata.org/entity/Q123851041,['Homosexuella gemenskaper'],[],https://queerlit.dh.gu.se/qlit/v1/af25bs10,['Homosexuella gemenskaper'],['Homosexuellt community']
http://www.wikidata.org/entity/Q123851283,['Barn till homosexuella'],[],https://queerlit.dh.gu.se/qlit/v1/jb88tw15,['Barn till homosexuella'],[]
http://www.wikidata.org/entity/Q123851598,['Nyutkomna intersexpersoner'],[],https://queerlit.dh.gu.se/qlit/v1/sm18jx44,['Nyutkomna intersexpersoner'],[]
http://www.wikidata.org/entity/Q123851636,['Vaginala samlag'],[],https://queerlit.dh.gu.se/qlit/v1/uj05xb50,['Vaginala samlag'],[]
http://www.wikidata.org/entity/Q123851647,['Klittra'],[],https://queerlit.dh.gu.se/qlit/v1/uq46vq54,['Klittra'],[]
http://www.wikidata.org/entity/Q123851176,['Transpojkar'],[],https://queerlit.dh.gu.se/qlit/v1/fk47fc89,['Transpojkar'],['Transkillar']
http://www.wikidata.org/entity/Q123851707,['Mankvinnor'],[],https://queerlit.dh.gu.se/qlit/v1/xs75bn70,['Mankvinnor'],"['Maninna', 'Maninnor', 'Mankvinna', 'Manskvinna', 'Manskvinnor']"
http://www.wikidata.org/entity/Q123851320,['Nyutkomna bisexuella'],[],https://queerlit.dh.gu.se/qlit/v1/kk47bz38,['Nyutkomna bisexuella'],[]
http://www.wikidata.org/entity/Q123851743,['Unga homosexuella'],[],https://queerlit.dh.gu.se/qlit/v1/yp38jg66,['Unga homosexuella'],"['Homosexuella tonåringar', 'Homosexuella ungdomar', 'Unga lesbiska och bögar']"
http://www.wikidata.org/entity/Q123851654,['Okönade föräldrar'],[],https://queerlit.dh.gu.se/qlit/v1/uy59sk22,['Okönade föräldrar'],[]
http://www.wikidata.org/entity/Q123851358,['Manshatare (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/lr96ax17,['Manshatare (hbtqi)'],"['Manshaterskor (hbtqi)', 'Misandrister (hbtqi)']"
http://www.wikidata.org/entity/Q123851203,['Djur (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/gm75ni75,['Djur (hbtqi)'],[]
http://www.wikidata.org/entity/Q123851193,['Stockholmare (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/gb58ld43,['Stockholmare (hbtqi)'],[]
http://www.wikidata.org/entity/Q123851682,['Prostituerade homosexuella'],[],https://queerlit.dh.gu.se/qlit/v1/wn14yd68,['Prostituerade homosexuella'],[]
http://www.wikidata.org/entity/Q105394906,['Ockupationen av Socialstyrelsen 1979'],[],https://queerlit.dh.gu.se/qlit/v1/nd56bj55,['Ockupationen av Socialstyrelsen 1979'],[]
http://www.wikidata.org/entity/Q123851578,['Äldre bisexuella män'],[],https://queerlit.dh.gu.se/qlit/v1/sd59ts94,['Äldre bisexuella män'],['Gamla bisexuella män']
http://www.wikidata.org/entity/Q123851710,"['Tema: Sex, intimitet och kroppslighet (HBTQI)']",[],https://queerlit.dh.gu.se/qlit/v1/xw99iq72,"['Tema: Sex, intimitet och kroppslighet (hbtqi)']",[]
http://www.wikidata.org/entity/Q123851364,['Intersexseparatism'],[],https://queerlit.dh.gu.se/qlit/v1/lx88hn91,['Intersexseparatism'],[]
http://www.wikidata.org/entity/Q123851348,['Antik symbolik (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/lj67gb57,['Antik symbolik (hbtqi)'],[]
http://www.wikidata.org/entity/Q123851430,['Äldre heterosexuella'],[],https://queerlit.dh.gu.se/qlit/v1/oo84xg08,['Äldre heterosexuella'],['Gamla heterosexuella']
http://www.wikidata.org/entity/Q123851388,['Spegelsymbolik (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/mz17yd70,['Spegelsymbolik (hbtqi)'],[]
http://www.wikidata.org/entity/Q123851508,"['Tema: Livsåskådning, tro och teorier (HBTQI)']",[],https://queerlit.dh.gu.se/qlit/v1/qo73uy24,"['Tema: Livsåskådning, tro och teorier (hbtqi)']",[]
http://www.wikidata.org/entity/Q123851638,['Nyutkomna transpersoner'],[],https://queerlit.dh.gu.se/qlit/v1/uj94qg47,['Nyutkomna transpersoner'],[]
http://www.wikidata.org/entity/Q123851096,['Transseparatism'],[],https://queerlit.dh.gu.se/qlit/v1/ce30cv53,['Transseparatism'],[]
http://www.wikidata.org/entity/Q123851728,['Kärlek mellan män'],[],https://queerlit.dh.gu.se/qlit/v1/yi47zi31,['Kärlek mellan män'],[]
http://www.wikidata.org/entity/Q1108601,['sexslav'],[],https://queerlit.dh.gu.se/qlit/v1/nh99bq54,['Sexslavar (hbtqi)'],[]
http://www.wikidata.org/entity/Q123851753,['Homosexuell separatism'],[],https://queerlit.dh.gu.se/qlit/v1/ze55dx31,['Homosexuell separatism'],[]
http://www.wikidata.org/entity/Q123851670,['Vänner (älskare)'],[],https://queerlit.dh.gu.se/qlit/v1/vu78ao12,['Vänner (älskare)'],['Väninnor (älskare)']
http://www.wikidata.org/entity/Q123851653,['HBTQI-separatism'],[],https://queerlit.dh.gu.se/qlit/v1/ux32oc19,['Hbtqi-separatism'],[]
http://www.wikidata.org/entity/Q123851491,['Lotusar (HBTQI)'],[],https://queerlit.dh.gu.se/qlit/v1/qf09cx68,['Lotusar (hbtqi)'],[]
